Date Kog.,Sample Year,Cumulative CPUE,Species,SpeciesRun,Run,Project
08/14,2015,172.895,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2015,174.381,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2015,176.652,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2015,178.916,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2015,194.568,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2015,224.767,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2015,256.61,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2015,271.61,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2015,284.506,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2015,311.009,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2015,324.1,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2015,367.6,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2015,373.916,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2015,389.106,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2015,403.18,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/29,2015,410.872,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/30,2015,414.115,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/31,2015,418.075,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/01,2015,433.46,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/02,2015,433.46,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/03,2015,446.537,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/04,2015,451.152,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/05,2015,459.357,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/06,2015,463.203,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/07,2015,466.28,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/08,2015,478.588,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/09,2015,498.524,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/10,2015,516.986,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/11,2015,529.806,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/12,2015,536.985,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/13,2015,538.743,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/14,2015,538.743,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/15,2015,538.743,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/16,2015,538.743,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/17,2015,538.743,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/18,2015,538.743,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/19,2015,538.743,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/20,2015,538.743,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2014,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2014,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2014,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2014,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2014,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2014,0.734,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2014,0.734,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2014,0.734,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2014,2.467,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2014,5.467,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2014,5.467,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2014,7.01,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2014,8.568,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2014,13.154,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2014,13.154,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2014,13.154,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2014,22.42,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2014,33.126,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2014,34.731,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2014,41.721,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2014,47.684,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2014,49.218,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2014,49.98,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2014,54.551,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2014,54.551,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2014,54.551,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2014,54.551,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2014,57.523,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2014,96.547,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2014,113.047,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2014,114.51,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2014,149.906,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2014,184.514,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2014,247.283,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2014,345.311,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2014,363.83,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2014,371.147,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2014,375.551,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2014,396.901,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2014,418.1,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2014,447.519,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2014,461.365,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2014,480.274,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2014,485.855,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/29,2014,494.317,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/30,2014,509.604,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/31,2014,523.406,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/01,2014,535.44,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/02,2014,563.902,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/03,2014,571.787,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/04,2014,574.102,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/05,2014,581.794,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/06,2014,594.871,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/07,2014,603.333,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/08,2014,606.4,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/09,2014,606.4,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/10,2014,607.934,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/11,2014,607.934,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/12,2014,609.472,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/13,2014,610.229,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/14,2014,612.537,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/15,2014,613.306,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/16,2014,614.075,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/17,2014,614.075,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/18,2014,614.075,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/19,2014,614.075,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/20,2014,614.847,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2013,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2013,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2013,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2013,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2013,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2013,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2013,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2013,0.745,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2013,1.468,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2013,1.468,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2013,2.193,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2013,2.193,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2013,3.652,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2013,6.671,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2013,8.176,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2013,9.71,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2013,10.437,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2013,10.437,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2013,10.437,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2013,10.437,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2013,23.28,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2013,24.028,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2013,25.483,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2013,42.524,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2013,44.015,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2013,44.015,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2013,44.77,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2013,81.54,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2013,93.141,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2013,95.494,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2013,97.003,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2013,125.194,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2013,155.103,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2013,175.651,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2013,197.318,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2013,217.083,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2013,222.955,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2013,231.844,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2013,251.018,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2013,258.098,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2013,265.865,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2013,267.337,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2013,273.375,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2013,281.043,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/29,2013,282.581,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/30,2013,288.715,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/31,2013,291.023,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/01,2013,292.561,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/02,2013,295.638,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/03,2013,296.483,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/04,2013,299.169,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/05,2013,303.697,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/06,2013,305.231,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/07,2013,305.954,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/08,2013,306.716,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/09,2013,308.254,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/10,2013,309.28,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/11,2013,311.588,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/12,2013,313.896,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/13,2013,313.896,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/14,2013,314.673,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/15,2013,314.673,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/16,2013,314.673,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/17,2013,314.673,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/18,2013,315.442,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/19,2013,316.98,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/20,2013,316.98,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2012,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2012,2.034,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2012,2.856,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2012,8.764,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2012,10.176,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2012,11.662,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2012,17.17,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2012,22.313,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2012,25.37,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2012,26.875,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2012,30.556,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2012,43.188,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2012,45.503,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2012,59.217,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2012,62.208,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2012,79.351,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2012,87.627,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2012,96.828,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2012,127.008,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2012,172.722,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2012,185.933,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2012,205.416,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2012,239.907,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2012,240.827,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2012,244.577,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2012,252.319,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2012,255.764,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2012,256.543,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2012,258.086,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2012,265.315,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2012,269.858,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/29,2012,279.209,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/30,2012,285.003,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/31,2012,288.12,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/01,2012,316.221,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/02,2012,339.765,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/03,2012,357.053,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/04,2012,387.433,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/05,2012,391.99,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/06,2012,408.699,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/07,2012,414.015,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/08,2012,422.779,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/09,2012,426.15,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/10,2012,428.847,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/11,2012,438.023,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/12,2012,443.783,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/13,2012,461.482,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/14,2012,467.835,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/15,2012,472.776,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/16,2012,482.717,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/17,2012,489.776,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/18,2012,489.776,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/19,2012,491.188,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/20,2012,491.188,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2011,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2011,3.057,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2011,4.507,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2011,15.599,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2011,17.761,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2011,19.513,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2011,22.551,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2011,23.547,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2011,29.262,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2011,39.697,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2011,48.268,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2011,54.231,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2011,59.467,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2011,66.196,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2011,68.549,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2011,68.549,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2011,78.36,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2011,101.638,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2011,124.771,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2011,166.861,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2011,172.976,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2011,176.714,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2011,178.214,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2011,202.36,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2011,339.503,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2011,510.225,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2011,536.728,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2011,553.609,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2011,566.78,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2011,566.78,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2011,570.754,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2011,577.983,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2011,585.578,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/29,2011,595.328,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/30,2011,619.328,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/31,2011,632.251,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/01,2011,639.001,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/02,2011,642.001,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/03,2011,649.548,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/04,2011,654.076,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/05,2011,665.992,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/06,2011,693.11,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/07,2011,720.228,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/08,2011,723.842,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/09,2011,726.979,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/10,2011,729.34,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/11,2011,730.926,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/12,2011,731.737,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/13,2011,732.501,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/14,2011,732.501,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/15,2011,732.501,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/16,2011,735.93,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/17,2011,735.93,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/18,2011,735.93,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/19,2011,735.93,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/20,2011,735.93,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2010,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/17,2010,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/18,2010,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/19,2010,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/20,2010,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/21,2010,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/22,2010,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/23,2010,1.491,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/24,2010,1.491,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/25,2010,1.491,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/26,2010,1.491,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/27,2010,1.491,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/28,2010,2.915,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/29,2010,4.444,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/30,2010,4.444,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/31,2010,6.659,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/01,2010,7.423,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/02,2010,7.423,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/03,2010,11.15,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/04,2010,11.15,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/05,2010,12.669,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/06,2010,16.479,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/07,2010,21.007,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/08,2010,21.762,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/09,2010,26.604,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/10,2010,62.863,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/11,2010,90.087,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/12,2010,105.691,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/13,2010,113.262,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/14,2010,114.815,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/15,2010,123.141,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/16,2010,190.801,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/17,2010,235.741,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/18,2010,258.083,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/19,2010,292.57,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/20,2010,305.32,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/21,2010,313.622,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/22,2010,335.883,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/23,2010,362.55,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/24,2010,373.73,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/25,2010,379.063,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/26,2010,380.611,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/27,2010,383.728,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/28,2010,386.815,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/29,2010,421.43,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/30,2010,454.507,Coho,Coho,Single Run,Lower Yukon Test Fishing
08/31,2010,476.815,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/01,2010,500.499,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/02,2010,511.303,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/03,2010,519.631,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/04,2010,519.631,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/05,2010,520.379,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/06,2010,520.379,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/07,2010,520.379,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/08,2010,524.994,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/09,2010,534.994,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/10,2010,535.761,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/11,2010,538.061,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/12,2010,540.339,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/13,2010,541.863,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/14,2010,541.863,Coho,Coho,Single Run,Lower Yukon Test Fishing
09/15,2010,543.392,Coho,Coho,Single Run,Lower Yukon Test Fishing
07/16,2009,0,Coho,Coho,Single Run,Lower Yukon Test Fishing
